Algorithm,Problem,Exp,obj,Indicator,value
SPEA-SDE,F4,10,5D,HV,0.984743888159079
SPEA-SDE,F4,10,7D,HV,0.996308339751227
SPEA-SDE,F4,10,10D,HV,0.998136710721501
SPEA-SDE,F4,10,15D,HV,0.997272738267534
SPEA-SDE,F4,11,3D,HV,0.996905649010445
SPEA-SDE,F4,11,5D,HV,0.982947563215822
SPEA-SDE,F4,11,7D,HV,0.997085069455872
SPEA-SDE,F4,11,10D,HV,0.996066962797184
SPEA-SDE,F4,11,15D,HV,0.999879057129381
SPEA-SDE,F4,12,3D,HV,0.992657850959099
SPEA-SDE,F4,12,5D,HV,0.989840101780794
SPEA-SDE,F4,12,7D,HV,0.995771869658612
SPEA-SDE,F4,12,10D,HV,1
SPEA-SDE,F4,12,15D,HV,0.997586181873889
SPEA-SDE,F4,13,3D,HV,0.996556374781184
SPEA-SDE,F4,13,5D,HV,0.978462172361533
SPEA-SDE,F4,13,7D,HV,0.9968195770992
SPEA-SDE,F4,13,10D,HV,0.997156032153869
SPEA-SDE,F4,13,15D,HV,0.99768595974215
SPEA-SDE,F4,14,3D,HV,0.993525899740129
SPEA-SDE,F4,14,5D,HV,0.976340557187103
SPEA-SDE,F4,14,7D,HV,0.997200262420544
SPEA-SDE,F4,14,10D,HV,0.998658018802189
SPEA-SDE,F4,14,15D,HV,0.998912522021681
SPEA-SDE,F4,15,3D,HV,0.991523863802559
SPEA-SDE,F4,15,5D,HV,0.983684887739815
SPEA-SDE,F4,15,7D,HV,0.997361532571085
SPEA-SDE,F4,15,10D,HV,0.997675275648099
SPEA-SDE,F4,15,15D,HV,0.999567629237536
SPEA-SDE,F4,16,3D,HV,0.992491414127633
SPEA-SDE,F4,16,5D,HV,0.976727291128608
SPEA-SDE,F4,16,7D,HV,0.996625394673038
SPEA-SDE,F4,16,10D,HV,0.997577207791336
SPEA-SDE,F4,16,15D,HV,0.999669422820307
SPEA-SDE,F4,17,3D,HV,0.997840074741627
SPEA-SDE,F4,17,5D,HV,0.988260636991652
SPEA-SDE,F4,17,7D,HV,0.996845906919696
SPEA-SDE,F4,17,10D,HV,0.997229324973135
SPEA-SDE,F4,17,15D,HV,0.999647249960694
SPEA-SDE,F4,18,3D,HV,0.999264127877018
SPEA-SDE,F4,18,5D,HV,0.663259552690523
SPEA-SDE,F4,18,7D,HV,0.996647336190119
SPEA-SDE,F4,18,10D,HV,0.984969810584515
SPEA-SDE,F4,18,15D,HV,0.998007466206546
SPEA-SDE,F4,19,3D,HV,0.993917633528076
SPEA-SDE,F4,19,5D,HV,0.989037719210566
SPEA-SDE,F4,19,7D,HV,0.999844215228729
SPEA-SDE,F4,19,10D,HV,0.983917903784077
SPEA-SDE,F4,19,15D,HV,0.999722839254831
SPEA-SDE,F4,20,3D,HV,0.996362498211266
SPEA-SDE,F4,20,5D,HV,0.984718587807766
SPEA-SDE,F4,20,7D,HV,0.996983041401448
SPEA-SDE,F4,20,10D,HV,0.99644478211903
SPEA-SDE,F4,20,15D,HV,0.998695832711821
SPEA-SDE,F5,1,3D,HV,0.988207785710086
SPEA-SDE,F5,1,5D,HV,0.66475564810998
SPEA-SDE,F5,1,7D,HV,0.650921625956998
SPEA-SDE,F5,1,10D,HV,0.760784006547885
SPEA-SDE,F5,1,15D,HV,0.956018347656456
SPEA-SDE,F5,2,3D,HV,0.980713736136976
SPEA-SDE,F5,2,5D,HV,0.714010394813415
SPEA-SDE,F5,2,7D,HV,0.619639714975094
SPEA-SDE,F5,2,10D,HV,0.776564371933031
SPEA-SDE,F5,2,15D,HV,0.956724837876313
SPEA-SDE,F5,3,3D,HV,0.991059318578628
SPEA-SDE,F5,3,5D,HV,0.359187796325796
SPEA-SDE,F5,3,7D,HV,0.632942822731143
SPEA-SDE,F5,3,10D,HV,0.783788500242466
SPEA-SDE,F5,3,15D,HV,0.949034903168694
SPEA-SDE,F5,4,3D,HV,0.987589061077137
SPEA-SDE,F5,4,5D,HV,0.703205557969326
SPEA-SDE,F5,4,7D,HV,0.656653123629671
SPEA-SDE,F5,4,10D,HV,0.781482927377753
SPEA-SDE,F5,4,15D,HV,0.95618706173881
SPEA-SDE,F5,5,3D,HV,0.985312561560317
SPEA-SDE,F5,5,5D,HV,0.481485595373055
SPEA-SDE,F5,5,7D,HV,0.620786014509629
SPEA-SDE,F5,5,10D,HV,0.779638469085982
SPEA-SDE,F5,5,15D,HV,0.944434562131922
SPEA-SDE,F5,6,3D,HV,0.982624618465626
SPEA-SDE,F5,6,5D,HV,0.735060690027375
SPEA-SDE,F5,6,7D,HV,0.499579921621214
SPEA-SDE,F5,6,10D,HV,0.788476498400713
SPEA-SDE,F5,6,15D,HV,0.958390889439554
SPEA-SDE,F5,7,3D,HV,0.987286262686388
SPEA-SDE,F5,7,5D,HV,0.567806526236455
SPEA-SDE,F5,7,7D,HV,0.50596400966011
SPEA-SDE,F5,7,10D,HV,0.78504375657992
SPEA-SDE,F5,7,15D,HV,0.951579058364528
SPEA-SDE,F5,8,3D,HV,0.985436195129439
SPEA-SDE,F5,8,5D,HV,0.676767564819485
SPEA-SDE,F5,8,7D,HV,0.605461799679538
SPEA-SDE,F5,8,10D,HV,0.783325627998478
SPEA-SDE,F5,8,15D,HV,0.957937470343228
SPEA-SDE,F5,9,3D,HV,0.980317903957134
SPEA-SDE,F5,9,5D,HV,0.577845897800036
SPEA-SDE,F5,9,7D,HV,0.468267844862086
SPEA-SDE,F5,9,10D,HV,0.77945914675206
SPEA-SDE,F5,9,15D,HV,0.954362840723362
SPEA-SDE,F5,10,3D,HV,0.995542962532023
SPEA-SDE,F5,10,5D,HV,0.495970553758046
SPEA-SDE,F5,10,7D,HV,0.575567514449963
SPEA-SDE,F5,10,10D,HV,0.78353232547972
SPEA-SDE,F5,10,15D,HV,0.95738914957558
SPEA-SDE,F5,11,3D,HV,0.986263043845804
SPEA-SDE,F5,11,5D,HV,0.634961384114837
SPEA-SDE,F5,11,7D,HV,0.673093472217074
SPEA-SDE,F5,11,10D,HV,0.774822383546362
SPEA-SDE,F5,11,15D,HV,0.945399905098329
SPEA-SDE,F5,12,3D,HV,0.983948287475501
SPEA-SDE,F5,12,5D,HV,0.504861727400865
SPEA-SDE,F5,12,7D,HV,0.600092291333558
SPEA-SDE,F5,12,10D,HV,0.792959556748769
SPEA-SDE,F5,12,15D,HV,0.95266515526968
SPEA-SDE,F5,13,3D,HV,0.986313553560474
SPEA-SDE,F5,13,5D,HV,0.630869088961354
SPEA-SDE,F5,13,7D,HV,0.571585631856319
SPEA-SDE,F5,13,10D,HV,0.778613770034998
SPEA-SDE,F5,13,15D,HV,0.954162492750568
SPEA-SDE,F5,14,3D,HV,1
SPEA-SDE,F5,14,5D,HV,0.66222372448984
SPEA-SDE,F5,14,7D,HV,0.521932762544635
SPEA-SDE,F5,14,10D,HV,0.767085905711434
SPEA-SDE,F5,14,15D,HV,0.940749723203458
SPEA-SDE,F5,15,3D,HV,0.997402854808213
SPEA-SDE,F5,15,5D,HV,0.707121207288845
SPEA-SDE,F5,15,7D,HV,0.46757403198592
SPEA-SDE,F5,15,10D,HV,0.764882802751819
SPEA-SDE,F5,15,15D,HV,0.944292718932883
SPEA-SDE,F5,16,3D,HV,0.989710045817128
SPEA-SDE,F5,16,5D,HV,0.579700679056651
SPEA-SDE,F5,16,7D,HV,0.557407716560758
SPEA-SDE,F5,16,10D,HV,0.774013461179034
SPEA-SDE,F5,16,15D,HV,0.946264564770392
SPEA-SDE,F5,17,3D,HV,0.993431934275584
SPEA-SDE,F5,17,5D,HV,0.628042755617941
SPEA-SDE,F5,17,7D,HV,0.529775864623033
SPEA-SDE,F5,17,10D,HV,0.779535999180884
SPEA-SDE,F5,17,15D,HV,0.951990298940265
SPEA-SDE,F5,18,3D,HV,0.993842980749326
SPEA-SDE,F5,18,5D,HV,0.572487640836483
SPEA-SDE,F5,18,7D,HV,0.605793623229006
SPEA-SDE,F5,18,10D,HV,0.751356775278835
SPEA-SDE,F5,18,15D,HV,0.958411978699848
SPEA-SDE,F5,19,3D,HV,0.986002195041707
SPEA-SDE,F5,19,5D,HV,0.683421224565436
SPEA-SDE,F5,19,7D,HV,0.694692168709887
SPEA-SDE,F5,19,10D,HV,0.809329124088231
SPEA-SDE,F5,19,15D,HV,0.951304897980704
SPEA-SDE,F5,20,3D,HV,0.998677971742943
SPEA-SDE,F5,20,5D,HV,0.473742619650997
SPEA-SDE,F5,20,7D,HV,0.487416516968745
SPEA-SDE,F5,20,10D,HV,0.767514844607187
SPEA-SDE,F5,20,15D,HV,0.950925291295408
SPEA-SDE,F6,1,3D,HV,0.989687567205086
SPEA-SDE,F6,1,5D,HV,0.803980046154714
SPEA-SDE,F6,1,7D,HV,0.861431998014943
SPEA-SDE,F6,1,10D,HV,0.911576353415748
SPEA-SDE,F6,1,15D,HV,0.952977410614444
SPEA-SDE,F6,2,3D,HV,0.988248859009244
SPEA-SDE,F6,2,5D,HV,0.909478940030804
SPEA-SDE,F6,2,7D,HV,0.841654949316717
SPEA-SDE,F6,2,10D,HV,0.911998663465975
SPEA-SDE,F6,2,15D,HV,0.954600019919827
SPEA-SDE,F6,3,3D,HV,0.994081442500037
SPEA-SDE,F6,3,5D,HV,0.87413369211617
SPEA-SDE,F6,3,7D,HV,0.851754845468832
SPEA-SDE,F6,3,10D,HV,0.917669684140441
SPEA-SDE,F6,3,15D,HV,0.958772443847952
SPEA-SDE,F6,4,3D,HV,0.98605668140457
SPEA-SDE,F6,4,5D,HV,0.862962477955078
SPEA-SDE,F6,4,7D,HV,0.876218834146654
SPEA-SDE,F6,4,10D,HV,0.917609354133266
SPEA-SDE,F6,4,15D,HV,0.959509993532217
SPEA-SDE,F6,5,3D,HV,0.988061437249042
SPEA-SDE,F6,5,5D,HV,0.860538758698926
SPEA-SDE,F6,5,7D,HV,0.884976978853629
SPEA-SDE,F6,5,10D,HV,0.918162379199039
SPEA-SDE,F6,5,15D,HV,0.956633549763585
SPEA-SDE,F6,6,3D,HV,0.986981323930552
SPEA-SDE,F6,6,5D,HV,0.869207305093893
SPEA-SDE,F6,6,7D,HV,0.876917280104398
SPEA-SDE,F6,6,10D,HV,0.917408254109349
SPEA-SDE,F6,6,15D,HV,0.956549258371098
SPEA-SDE,F6,7,3D,HV,0.985438768021287
SPEA-SDE,F6,7,5D,HV,0.878349542548695
SPEA-SDE,F6,7,7D,HV,0.863040261733433
SPEA-SDE,F6,7,10D,HV,0.917549024126091
SPEA-SDE,F6,7,15D,HV,0.955390251724395
SPEA-SDE,F6,8,3D,HV,0.984939981946591
SPEA-SDE,F6,8,5D,HV,0.841820066984475
SPEA-SDE,F6,8,7D,HV,0.85584443035299
SPEA-SDE,F6,8,10D,HV,0.918725459266007
SPEA-SDE,F6,8,15D,HV,0.956391212010184
SPEA-SDE,F6,9,3D,HV,0.99324719006695
SPEA-SDE,F6,9,5D,HV,0.87007573870359
SPEA-SDE,F6,9,7D,HV,0.838107579057649
SPEA-SDE,F6,9,10D,HV,0.914401808751786
SPEA-SDE,F6,9,15D,HV,0.953609596058098
SPEA-SDE,F6,10,3D,HV,0.987640662778521
SPEA-SDE,F6,10,5D,HV,0.868859931650015
SPEA-SDE,F6,10,7D,HV,0.858546313400052
SPEA-SDE,F6,10,10D,HV,0.914341478744611
SPEA-SDE,F6,10,15D,HV,0.961332794894757
SPEA-SDE,F6,11,3D,HV,0.9848554932901
SPEA-SDE,F6,11,5D,HV,0.866167787459957
SPEA-SDE,F6,11,7D,HV,0.834652109582495
SPEA-SDE,F6,11,10D,HV,0.9150956038343
SPEA-SDE,F6,11,15D,HV,0.942140701300336
SPEA-SDE,F6,12,3D,HV,0.990898040567898
SPEA-SDE,F6,12,5D,HV,0.870383637892482
SPEA-SDE,F6,12,7D,HV,0.839532041208311
SPEA-SDE,F6,12,10D,HV,0.915226318849848
SPEA-SDE,F6,12,15D,HV,0.957097152422265
SPEA-SDE,F6,13,3D,HV,0.987672752851598
SPEA-SDE,F6,13,5D,HV,0.874378432497084
SPEA-SDE,F6,13,7D,HV,0.874812752152776
SPEA-SDE,F6,13,10D,HV,0.917287594094998
SPEA-SDE,F6,13,15D,HV,0.960921874356381
SPEA-SDE,F6,14,3D,HV,1
SPEA-SDE,F6,14,5D,HV,0.815072311805833
SPEA-SDE,F6,14,7D,HV,0.838199479841563
SPEA-SDE,F6,14,10D,HV,0.919017054300687
SPEA-SDE,F6,14,15D,HV,0.957002324605717
SPEA-SDE,F6,15,3D,HV,0.985926058745533
SPEA-SDE,F6,15,5D,HV,0.848972801987973
SPEA-SDE,F6,15,7D,HV,0.835800869381415
SPEA-SDE,F6,15,10D,HV,0.914190653726673
SPEA-SDE,F6,15,15D,HV,0.967096218856084
SPEA-SDE,F6,16,3D,HV,0.977364627831924
SPEA-SDE,F6,16,5D,HV,0.8751916021498
SPEA-SDE,F6,16,7D,HV,0.845156369183829
SPEA-SDE,F6,16,10D,HV,0.913748233674055
SPEA-SDE,F6,16,15D,HV,0.955232205363481
SPEA-SDE,F6,17,3D,HV,0.99407588512568
SPEA-SDE,F6,17,5D,HV,0.927708150983426
SPEA-SDE,F6,17,7D,HV,0.849687077830774
SPEA-SDE,F6,17,10D,HV,0.910520578290183
SPEA-SDE,F6,17,15D,HV,0.95441036428673
SPEA-SDE,F6,18,3D,HV,0.988627567995009
SPEA-SDE,F6,18,5D,HV,0.827396174212522
SPEA-SDE,F6,18,7D,HV,0.844963377537609
SPEA-SDE,F6,18,10D,HV,0.920706294501592
SPEA-SDE,F6,18,15D,HV,0.957687192169678
SPEA-SDE,F6,19,3D,HV,0.989119762622334
SPEA-SDE,F6,19,5D,HV,0.874828439003927
SPEA-SDE,F6,19,7D,HV,0.885868416457591
SPEA-SDE,F6,19,10D,HV,0.918534414243286
SPEA-SDE,F6,19,15D,HV,0.956833741820743
SPEA-SDE,F6,20,3D,HV,0.996472322186863
SPEA-SDE,F6,20,5D,HV,0.885202273214297
SPEA-SDE,F6,20,7D,HV,0.834385597309144
SPEA-SDE,F6,20,10D,HV,0.913456638639375
SPEA-SDE,F6,20,15D,HV,0.961480304831611
SPEA-SDE,F7,1,3D,HV,0.997098712401675
SPEA-SDE,F7,1,5D,HV,0.999439361348183
SPEA-SDE,F7,1,7D,HV,0.943730018227513
SPEA-SDE,F7,1,10D,HV,0.226264328044707
SPEA-SDE,F7,1,15D,HV,0.0127161750091409
SPEA-SDE,F7,2,3D,HV,0.996725317942946
SPEA-SDE,F7,2,5D,HV,0.990265571680443
SPEA-SDE,F7,2,7D,HV,0.945405628363835
SPEA-SDE,F7,2,10D,HV,0.248988130915003
SPEA-SDE,F7,2,15D,HV,0.00474253987619196
SPEA-SDE,F7,3,3D,HV,0.986775286381526
SPEA-SDE,F7,3,5D,HV,0.974322105276853
SPEA-SDE,F7,3,7D,HV,0.904384525425655
SPEA-SDE,F7,3,10D,HV,0.507491513811752
SPEA-SDE,F7,3,15D,HV,0.00134044853120487
SPEA-SDE,F7,4,3D,HV,0.98688317721566
SPEA-SDE,F7,4,5D,HV,0.973899902729592
SPEA-SDE,F7,4,7D,HV,0.944028695618015
SPEA-SDE,F7,4,10D,HV,0.193654715218957
SPEA-SDE,F7,4,15D,HV,0.0107972867160339
SPEA-SDE,F7,5,3D,HV,0.982803288661042
SPEA-SDE,F7,5,5D,HV,0.990013923520664
SPEA-SDE,F7,5,7D,HV,1
SPEA-SDE,F7,5,10D,HV,0.614929314365528
SPEA-SDE,F7,5,15D,HV,0.0229404504252605
SPEA-SDE,F7,6,3D,HV,0.994998516041882
SPEA-SDE,F7,6,5D,HV,0.984420500224691
SPEA-SDE,F7,6,7D,HV,0.954795565007747
SPEA-SDE,F7,6,10D,HV,0.215030877243793
SPEA-SDE,F7,6,15D,HV,0.00460207888373467
SPEA-SDE,F7,7,3D,HV,0.984104608135146
SPEA-SDE,F7,7,5D,HV,0.936553092088151
SPEA-SDE,F7,7,7D,HV,0.997997934618277
SPEA-SDE,F7,7,10D,HV,0.324607197141058
SPEA-SDE,F7,7,15D,HV,0.0017616048494695
SPEA-SDE,F7,8,3D,HV,0.982030505088988
SPEA-SDE,F7,8,5D,HV,0.983908158558206
SPEA-SDE,F7,8,7D,HV,0.93245507777553
SPEA-SDE,F7,8,10D,HV,0.10213220632077
SPEA-SDE,F7,8,15D,HV,0.120734568506974
SPEA-SDE,F7,9,3D,HV,0.992984221950933
SPEA-SDE,F7,9,5D,HV,0.990588949953161
SPEA-SDE,F7,9,7D,HV,0.966108586333525
SPEA-SDE,F7,9,10D,HV,0.227635385577657
SPEA-SDE,F7,9,15D,HV,0.00257298777669
SPEA-SDE,F7,10,3D,HV,0.985554160183545
SPEA-SDE,F7,10,5D,HV,0.973852823928098
SPEA-SDE,F7,10,7D,HV,0.886898910336729
SPEA-SDE,F7,10,10D,HV,0.204252395467512
SPEA-SDE,F7,10,15D,HV,0.00693934209149773
SPEA-SDE,F7,11,3D,HV,0.983779558634182
SPEA-SDE,F7,11,5D,HV,0.993393355970942
SPEA-SDE,F7,11,7D,HV,0.968674036304965
SPEA-SDE,F7,11,10D,HV,0.171327250640892
SPEA-SDE,F7,11,15D,HV,0.0034233853368605
SPEA-SDE,F7,12,3D,HV,0.985523580182952
SPEA-SDE,F7,12,5D,HV,0.966645431880797
SPEA-SDE,F7,12,7D,HV,0.988684319936809
SPEA-SDE,F7,12,10D,HV,0.230134512744691
SPEA-SDE,F7,12,15D,HV,0.0125146226572956
SPEA-SDE,F7,13,3D,HV,0.984685400763322
SPEA-SDE,F7,13,5D,HV,0.980657562635036
SPEA-SDE,F7,13,7D,HV,0.972320055119048
SPEA-SDE,F7,13,10D,HV,0.274800709417189
SPEA-SDE,F7,13,15D,HV,0.001865903492446
SPEA-SDE,F7,14,3D,HV,0.992893304196618
SPEA-SDE,F7,14,5D,HV,1
SPEA-SDE,F7,14,7D,HV,0.946825979903701
SPEA-SDE,F7,14,10D,HV,0.283385831849648
SPEA-SDE,F7,14,15D,HV,0.00530046714038006
SPEA-SDE,F7,15,3D,HV,0.996786848318459
SPEA-SDE,F7,15,5D,HV,0.987054803406491
SPEA-SDE,F7,15,7D,HV,0.903992822255511
SPEA-SDE,F7,15,10D,HV,0.25448952379297
SPEA-SDE,F7,15,15D,HV,0.0101932739658591
SPEA-SDE,F7,16,3D,HV,0.988065031108209
SPEA-SDE,F7,16,5D,HV,0.984105996385247
SPEA-SDE,F7,16,7D,HV,0.886510452266367
SPEA-SDE,F7,16,10D,HV,0.232897802173334
SPEA-SDE,F7,16,15D,HV,0.00492337983493403
SPEA-SDE,F7,17,3D,HV,0.986167053714379
SPEA-SDE,F7,17,5D,HV,0.97692478658469
SPEA-SDE,F7,17,7D,HV,0.982261028510576
SPEA-SDE,F7,17,10D,HV,0.270426601379086
SPEA-SDE,F7,17,15D,HV,0.011462064949328
SPEA-SDE,F7,18,3D,HV,0.997408337019487
SPEA-SDE,F7,18,5D,HV,0.974109233513607
SPEA-SDE,F7,18,7D,HV,0.9007513034774
SPEA-SDE,F7,18,10D,HV,0.107591873882381
SPEA-SDE,F7,18,15D,HV,0.00333987274788474
SPEA-SDE,F7,19,3D,HV,1
SPEA-SDE,F7,19,5D,HV,0.984352563003165
SPEA-SDE,F7,19,7D,HV,0.955672620716071
SPEA-SDE,F7,19,10D,HV,0.096676193614777
SPEA-SDE,F7,19,15D,HV,0.0115464266027358
SPEA-SDE,F7,20,3D,HV,0.982976730601578
SPEA-SDE,F7,20,5D,HV,0.942197208179126
SPEA-SDE,F7,20,7D,HV,0.988763156421962
SPEA-SDE,F7,20,10D,HV,0.650766903383981
SPEA-SDE,F7,20,15D,HV,0.0198933404437794
SPEA-SDE,F8,1,3D,HV,0.947046066057096
SPEA-SDE,F8,1,5D,HV,0.981902722156731
SPEA-SDE,F8,1,7D,HV,0.994318126174371
SPEA-SDE,F8,1,10D,HV,0.994540739581558
SPEA-SDE,F8,1,15D,HV,0.997471942703416
SPEA-SDE,F8,2,3D,HV,0.93998540486851
SPEA-SDE,F8,2,5D,HV,0.964837663840087
SPEA-SDE,F8,2,7D,HV,0.99738484949358
SPEA-SDE,F8,2,10D,HV,0.993614798190647
SPEA-SDE,F8,2,15D,HV,0.995365562369648
SPEA-SDE,F8,3,3D,HV,0.974957495067844
SPEA-SDE,F8,3,5D,HV,0.978343267402703
SPEA-SDE,F8,3,7D,HV,0.996957089972824
SPEA-SDE,F8,3,10D,HV,0.994567386048796
SPEA-SDE,F8,3,15D,HV,0.996486202712227
SPEA-SDE,F8,4,3D,HV,0.976152494551195
SPEA-SDE,F8,4,5D,HV,0.96487778344943
SPEA-SDE,F8,4,7D,HV,0.993804062653539
SPEA-SDE,F8,4,10D,HV,0.995822415617148
SPEA-SDE,F8,4,15D,HV,0.996748063937962
SPEA-SDE,F8,5,3D,HV,0.949540262053146
SPEA-SDE,F8,5,5D,HV,0.963576254722283
SPEA-SDE,F8,5,7D,HV,0.995123903751503
SPEA-SDE,F8,5,10D,HV,0.995317468842315
SPEA-SDE,F8,5,15D,HV,0.997658125460246
SPEA-SDE,F8,6,3D,HV,0.952368754419055
SPEA-SDE,F8,6,5D,HV,0.98226996519045
SPEA-SDE,F8,6,7D,HV,0.994630860564512
SPEA-SDE,F8,6,10D,HV,0.994492481000943
SPEA-SDE,F8,6,15D,HV,0.996942387921482
SPEA-SDE,F8,7,3D,HV,0.935153816983672
SPEA-SDE,F8,7,5D,HV,0.972044621874515
SPEA-SDE,F8,7,7D,HV,0.995655566412745
SPEA-SDE,F8,7,10D,HV,0.993593614344355
SPEA-SDE,F8,7,15D,HV,0.996474461784396
SPEA-SDE,F8,8,3D,HV,0.939889261713497
SPEA-SDE,F8,8,5D,HV,0.954652496887957
SPEA-SDE,F8,8,7D,HV,0.994505007532242
SPEA-SDE,F8,8,10D,HV,0.99411651814254
SPEA-SDE,F8,8,15D,HV,0.997408347620382
SPEA-SDE,F8,9,3D,HV,0.928290375446808
SPEA-SDE,F8,9,5D,HV,0.984919440546166
SPEA-SDE,F8,9,7D,HV,0.993417614928313
SPEA-SDE,F8,9,10D,HV,0.994556271749872
SPEA-SDE,F8,9,15D,HV,0.997605388472204
SPEA-SDE,F8,10,3D,HV,0.984798618917566
SPEA-SDE,F8,10,5D,HV,0.966906905768911
SPEA-SDE,F8,10,7D,HV,0.990532434056739
SPEA-SDE,F8,10,10D,HV,0.993717655907227
SPEA-SDE,F8,10,15D,HV,0.996797299417098
SPEA-SDE,F8,11,3D,HV,0.901392661191716
SPEA-SDE,F8,11,5D,HV,0.96636996191075
SPEA-SDE,F8,11,7D,HV,1
SPEA-SDE,F8,11,10D,HV,0.994752089154144
SPEA-SDE,F8,11,15D,HV,0.997734635293793
SPEA-SDE,F8,12,3D,HV,0.972926718740347
SPEA-SDE,F8,12,5D,HV,0.966876108640802
SPEA-SDE,F8,12,7D,HV,0.995597364951201
SPEA-SDE,F8,12,10D,HV,0.993676503454187
SPEA-SDE,F8,12,15D,HV,0.995198466843695
SPEA-SDE,F8,13,3D,HV,0.922185451737356
SPEA-SDE,F8,13,5D,HV,0.967207837245368
SPEA-SDE,F8,13,7D,HV,0.996319689024793
SPEA-SDE,F8,13,10D,HV,0.991983335786716
SPEA-SDE,F8,13,15D,HV,0.995738197959368
SPEA-SDE,F8,14,3D,HV,0.924330099408667
SPEA-SDE,F8,14,5D,HV,0.974514042360631
SPEA-SDE,F8,14,7D,HV,0.996967319144437
SPEA-SDE,F8,14,10D,HV,0.994338745789035
SPEA-SDE,F8,14,15D,HV,0.997206714385933
SPEA-SDE,F8,15,3D,HV,0.95343043967471
SPEA-SDE,F8,15,5D,HV,0.958268516807206
SPEA-SDE,F8,15,7D,HV,0.994474569354623
SPEA-SDE,F8,15,10D,HV,0.995711026673829
SPEA-SDE,F8,15,15D,HV,0.99714670438724
SPEA-SDE,F8,16,3D,HV,0.945335296580775
SPEA-SDE,F8,16,5D,HV,0.977275271191816
SPEA-SDE,F8,16,7D,HV,0.993601883568882
SPEA-SDE,F8,16,10D,HV,0.995174696521051
SPEA-SDE,F8,16,15D,HV,0.996285115999216
SPEA-SDE,F8,17,3D,HV,0.944386065520597
SPEA-SDE,F8,17,5D,HV,0.974311824053497
SPEA-SDE,F8,17,7D,HV,0.998052622748196
SPEA-SDE,F8,17,10D,HV,0.993873976038871
SPEA-SDE,F8,17,15D,HV,0.996186731510612
SPEA-SDE,F8,18,3D,HV,0.992137465573833
SPEA-SDE,F8,18,5D,HV,0.974232689203716
SPEA-SDE,F8,18,7D,HV,0.99420124654628
SPEA-SDE,F8,18,10D,HV,0.99620635679764
SPEA-SDE,F8,18,15D,HV,0.996622618315154
SPEA-SDE,F8,19,3D,HV,0.929404708554958
SPEA-SDE,F8,19,5D,HV,0.981357302860871
SPEA-SDE,F8,19,7D,HV,0.99699660809165
SPEA-SDE,F8,19,10D,HV,0.996060625163887
SPEA-SDE,F8,19,15D,HV,0.995035155527843
SPEA-SDE,F8,20,3D,HV,0.911376512737292
SPEA-SDE,F8,20,5D,HV,0.978716409875439
SPEA-SDE,F8,20,7D,HV,0.995411844640946
SPEA-SDE,F8,20,10D,HV,0.995816487512688
SPEA-SDE,F8,20,15D,HV,0.997944227253834
SPEA-SDE,F9,1,3D,HV,0.909673723393161
SPEA-SDE,F9,1,5D,HV,0.803607718877639
SPEA-SDE,F9,1,7D,HV,0.948197831120796
SPEA-SDE,F9,1,10D,HV,0.944497699405554
SPEA-SDE,F9,1,15D,HV,0.932650565275384
SPEA-SDE,F9,2,3D,HV,0.817513612654722
SPEA-SDE,F9,2,5D,HV,0.689832223069536
SPEA-SDE,F9,2,7D,HV,0.879266527071854
SPEA-SDE,F9,2,10D,HV,0.940909837358246
SPEA-SDE,F9,2,15D,HV,0.906138786558592
SPEA-SDE,F9,3,3D,HV,0.871718901110845
SPEA-SDE,F9,3,5D,HV,0.795492747991895
SPEA-SDE,F9,3,7D,HV,0.870678277988291
SPEA-SDE,F9,3,10D,HV,0.939304444605628
SPEA-SDE,F9,3,15D,HV,0.932739146966185
SPEA-SDE,F9,4,3D,HV,0.844858211843538
SPEA-SDE,F9,4,5D,HV,0.80123466517588
SPEA-SDE,F9,4,7D,HV,0.831855920999834
SPEA-SDE,F9,4,10D,HV,0.92400023959237
SPEA-SDE,F9,4,15D,HV,0.944160518932976
SPEA-SDE,F9,5,3D,HV,0.652725122701815
SPEA-SDE,F9,5,5D,HV,0.756255646865076
SPEA-SDE,F9,5,7D,HV,0.947935443325603
SPEA-SDE,F9,5,10D,HV,0.934694254507482
SPEA-SDE,F9,5,15D,HV,0.912210099989356
SPEA-SDE,F9,6,3D,HV,0.879155169306135
SPEA-SDE,F9,6,5D,HV,0.733090970818488
SPEA-SDE,F9,6,7D,HV,0.960857601530699
SPEA-SDE,F9,6,10D,HV,0.94203269592847
SPEA-SDE,F9,6,15D,HV,0.903061620533297
SPEA-SDE,F9,7,3D,HV,0.869186809398041
SPEA-SDE,F9,7,5D,HV,0.766284072299319
SPEA-SDE,F9,7,7D,HV,0.90532076622657
SPEA-SDE,F9,7,10D,HV,0.949243538056201
SPEA-SDE,F9,7,15D,HV,0.94169466319213
SPEA-SDE,F9,8,3D,HV,0.853276981375953
SPEA-SDE,F9,8,5D,HV,0.756411443392085
SPEA-SDE,F9,8,7D,HV,0.940260880997068
SPEA-SDE,F9,8,10D,HV,0.943170338871499
SPEA-SDE,F9,8,15D,HV,0.910538163256003
SPEA-SDE,F9,9,3D,HV,0.867566640156831
SPEA-SDE,F9,9,5D,HV,0.841383494167194
SPEA-SDE,F9,9,7D,HV,0.932957413497963
SPEA-SDE,F9,9,10D,HV,0.954346663743041
SPEA-SDE,F9,9,15D,HV,0.929581326789703
SPEA-SDE,F9,10,3D,HV,0.929425901809549
